Cuanexo,Nombre,id_departamento
900042200,COL. MARIA DEL ROSARIO,90084
900042300,ESC. JUAN BAUTISTA ALBERDI,90084
900042500,ESC. DE ADMINISTRACION,90084
900042600,COL. GUILLERMINA LESTON DE GUZMAN,90084
900042700,INST. MARIANO MORENO,90084
900042800,COL. SAN JUAN BAUTISTA MARIA VIANNEY,90084
900042900,COL. SANTO DOMINGO,90084
900043000,ESCUELA INICIAL Y PRIMARIA F.A.N.N.,90084
900043100,INST. CONGRESO DE TUCUMAN,90084
900043200,COL. GIOSUE CARDUCCI,90084
900043300,ESC. OBISPO JOSE AGUSTIN MOLINA,90084
900043400,INST. TECNICO PRIVADO INGENIERO ANACLETO TOBAR,90084
900043500,ESC. N° 213 - CACIQUE MARTIN IQUIN,90098
900043600,ESC. N° 217 - ANGEL MARIA SORIA,90098
900043700,ESC. AGROTECNICA AMAICHA DEL VALLE,90098
900043800,ESC. MANUELA PEDRAZA,90098
900043900,ESC. N° 379,90098
900044000,ESC. BERNARDO DE IRIGOYEN,90084
900044200,CEF SAN FRANCISCO,90084
900044400,JARDIN DE INFANTES KINDER,90084
900044500,ESC. BARTOLOME MITRE,90084
900044600,ESC. ELMINA PAZ DE GALLO,90084
900044700,ESC. LUCAS ALEJANDRO CORDOBA,90084
900044800,INST. MADRE MERCEDES PACHECO,90084
900045100,ESC. N° 256 PROV. DE SANTA FE,90105
900045200,ESC. GOBERNADOR ANSELMO ROJO,90105
900045300,COLEGIO SANTO TOMAS,90105
900045500,ESC. DIVINA PROVIDENCIA,90105
900045600,ESC. PROF. MARIA EUGENIA VIRLA,90105
900045700,ESC. N° 59 DOMINGO MATHEU,90105
900045800,ESC. N° 210 GREGORIO ARAOZ DE LAMADRID,90105
900046000,ESC. GOBERNADOR JOSE POSSE,90014
900046200,ESC. N° 321 CABO 1° DARDO DESIDERIO PEREZ,90028
900046300,ESC. N° 261 NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,90028
900046400,ESC. N° 288,90077
900046600,ESC. N° 279,90077
900046700,ESC. N° 320 LIBERTADOR GRAL.SAN MARTIN,90077
900046800,ESC. N° 287,90077
900046900,ESC. AGROTECNICA JUAN MANTOVANI,90077
900047100,ESC. EMILIO CARMONA,90077
900047200,ESC. FRENCH Y BERUTTI,90077
900047300,ESC. MAESTRO MARIO ENRIQUE CASELLA,90077
900047400,ESC. PRESIDENTE JUAN DOMINGO PERON,90070
900047500,ESC. TECNICA N° 1 DE MONTEROS,90070
900047600,ESC. N° 119 PROV. DE MENDOZA,90070
900047700,ESC. FRANCISCA BAZAN DE LAGUNA,90070
900047800,ESC. N° 148,90070
900047900,ESC. N° 101 - BATALLA DE  SALTA,90070
900048000,ESC. N? 29 - MANUEL EDUARDO ALDONATE,90070
900048100,ESC. N° 236 DR. NESTOR CARLOS KIRCHNER,90070
900048200,ESC. N° 380,90070
900048300,ESC. N° 361 DOMINGO FAUSTINO SARMIENTO,90070
900048400,ESC. BENJAMIN ZORRILLA,90070
900048500,ESC. JOAQUIN CASTELLANOS,90070
900048600,ESC. N° 285 FRANCISCO ISAURO ARANCIBIA,90070
900048700,ESC. MARCO MANUEL AVELLANEDA,90077
900048800,ESC. JUANA CASTRO,90077
900048900,ESC. GDOR. DR. DOMINGO GARCIA,90077
900049000,INST. SAN JOSE DE CALASANZ,90077
900049200,ESC. ALFONSINA STORNI,90077
900049300,ESC. N° 96,90035
900049400,ESC. N° 90 EXODO JUJEÑO,90035
900049500,ESC. N° 71 PROV. DE JUJUY,90035
900049700,ESC. DE COMERCIO VICENTE VITAL HEREDIA,90007
900049800,ESC. N° 205 - DR. BERNARDO LOZADA ECHENIQUE,90007
900049900,ESCUELA HERMANOS CONCEPCIONISTAS,90007
900050000,ESC. N° 61 - DOLORES DEL CARMEN BRITO,90007
900050100,ESC. N° 347 - ALEXANDER FLEMING,90007
900050300,INST. ARGENTINO-HEBREA INDEPENDENCIA,90084
900050500,ESC.INTEGRAL ARGENTINO-HEBREO INDEPENDENCIA,90084
900050600,COL. SALESIANO GRAL. BELGRANO,90084
900050700,INST. SUPERIOR DE EDUCACION TECNOLOGICA,90084
900050800,ESC. DR. MANUEL QUINTANA,90070
900050900,ESC. MARIANO ARIZA,90070
900051100,ESC. N° 53 TENIENTE RAUL E. GARCIA,90070
900051200,ESC. REMEDIOS ESCALADA DE SAN MARTIN,90070
900051300,ESC. N? 202 - GAUCHOS DE GUEMES,90070
900051400,ESC. N° 135 - CARLOS QUINTEROS,90070
900051500,ESC. IBATIN,90070
900051700,COL. SECUNDARIO DR. MIGUEL LILLO,90070
900051800,ESC. OSVALDO MAGNASCO,90070
900051900,INST. DE ENSEÑANZA SUPERIOR VILLA QUINTEROS,90070
900052000,ESC. TAMBOR DE TACUARI,90070
900052100,ESC. N° 121 - DR. ITO MARCELO RODRIGUEZ,90070
900052200,ESC. N° 13 DOMINGO FAUSTINO SARMIENTO,90070
900052300,ESC. FRAY MAMERTO ESQUIU,90070
900052400,ESC. N° 14 - PRIMERO DE MAYO,90070
900052500,ESC. N° 281 - JOSE DIONISIO CAMPOS,90070
900052600,ESC. N° 264,90077
900052800,INST. SAN GABRIEL,90077
900052900,ESC. NORMAL SUPERIOR TTE. GRAL. JULIO A.ROCA,90070
900053000,INST. SAGRADO CORAZON DE JESUS (HNAS. ESCLAVAS),90084
900053100,COL. NUESTRA SEÑORA DEL VALLE,90084
900053200,INST. SAGRADO CORAZON DE JESUS (HNAS. ESCLAVAS),90084
900053300,ESC. DE LA PATRIA DR. MANUEL BELGRANO,90084
900053500,ESC. BRIGADIER GENERAL DON JUAN MANUEL DE ROSAS,90028
900053700,COL. MERCEDES DEL CARMEN PACHECO,90028
900053800,ESC. DE COMERCIO NOCTURNA OCTAVIO LUNA,90028
900053900,ESC. N° 248 JUAN LUIS NOUGUES,90084
900054000,ESC. PRESIDENTE NICOLAS AVELLANEDA,90084
900054100,ESC. DE COMERCIO N° 2,90084
900054200,COL. NUESTRA SEÑORA DEL HUERTO,90084
900054400,COL. NUESTRA SEÑORA DEL HUERTO,90084
900054500,INST. DE ENSEÑANZA SUPERIOR ALFREDO COVIELLO,90084
900054700,ESC. GUILLERMO GRIET,90084
900054800,LICEO REMEDIOS ESCALADA DE SAN MARTIN,90084
900054900,COL. NACIONAL BARTOLOME MITRE,90084
900055000,ESC. DEAN GREGORIO FUNES,90084
900055100,ESC. GOBERNADOR MIGUEL CRITTO,90084
900055200,ESC. TECNICA N° 2 OBISPO COLOMBRES,90084
900055300,ESC. PRESIDENTE ROQUE SAENZ PEÑA,90056
900055500,INST. DE ENSEÑANZA SUPERIOR PROF. MANUEL MARCHETTI ANEXO III,90056
900055600,ESC. MANUEL GARCIA FERNANDEZ,90056
900055700,ESC. SEC. DE MANUALIDADES AGUSTINA B. DE GARCIA FERNANDEZ,90056
900055800,ESC. MAESTRO HECTOR ANTONIO RODRIGUEZ,90056
900056000,INST. NICOLAS AVELLANEDA,90084
900056100,INST. DECROLY,90084
900056200,INST. NICOLÁS AVELLANEDA,90084
900056400,INST. DE ENSEÑANZA SUPERIOR LOLA MORA,90084
900056500,COL. SANTA ROSA,90084
900056501,COL. SANTA ROSA,90119
900056600,INST. PRIVADO TUCUMAN,90084
900056700,INST. SAN MIGUEL,90084
900056800,INST. TUCUMANO DE ENSEÑANZA PERSONALIZADA (I.T.E.P.),90084
900057000,ESC. SECUNDARIA DRA. ALICIA MOREAU DE JUSTO,90084
900057100,COL. SAN PABLO APOSTOL,90063
900057200,ESC. JUAN CRISOSTOMO ALVAREZ,90063
900057300,ESC. SECUNDARIA RAUL SCALABRINI ORTIZ,90084
900057700,JUVENIL INSTITUTO MODERNO,90084
900057900,COL. DE LA SANTA CRUZ,90084
900058100,INST. MIXTO DE ENSEÑANZA PRIVADA (I.M.E.P.),90084
900058200,ESC. 9 DE JULIO,90084
900058300,INST. TECNICO SALESIANO LORENZO MASSA,90084
900058400,COL. TULIO GARCIA FERNANDEZ,90084
900058600,INST. DE ENSEÑANZA SUPERIOR PROF. MANUEL MARCHETTI,90084
900058700,ESC. DR. RAUL COLOMBRES,90084
900058900,ESC. N° 37,90098
900059000,ESC. N° 340 - NUESTRA SEÑORA DE LOS REMEDIOS,90098
900059100,ESC. N° 23 - SEGUNDO FELINO RAMOS,90098
900059400,ESC. DE COMERCIO PTE. URQUIZA,90084
900059500,ESC. N° 249 MARCO AVELLANEDA,90084
900059600,ESC. PERIODISMO ARGENTINO,90084
900059800,COL. SAN IGNACIO DE LOYOLA,90084
900059900,INST. KINDER/COL. DEL SOL,90084
900060000,ESC. ALBERTO GARCIA HAMILTON,90084
900060100,INST. AGROTECNICO 20 DE JUNIO,90063
900060200,ESC. SECUNDARIA JOSE MARIANO GOMEZ,90063
900060300,ESC. FULVIO SALVADOR PAGANI,90063
900060600,ESC. FRANCISCO NARCISO LAPRIDA,90063
900060700,INST. PADRE MANUEL BALLESTEROS,90063
900060800,COL. TULIO GARCIA FERNANDEZ,90084
900060900,ESC. N° 247 DR. PANTALEON FERNANDEZ,90084
900061000,ESC. N° 253 - ESTADO DE ISRAEL,90084
900061100,ESC. DOMINGO FAUSTINO SARMIENTO,90063
900061200,COL. REINA DE LA ESPERANZA,90063
900061300,ESC. LASTENIA BLANCO,90063
900061400,ESC. TECNICA N° 1 INDEPENDENCIA ARGENTINA,90084
900061600,CONSERVATORIO PROVINCIAL DE MUSICA,90084
900061700,CENTRO DE ALTOS ESTUDIOS,90084
900061800,COL. NUESTRA SEÑORA DE FATIMA,90084
900061900,ESC. PUNTA DEL MONTE,90063
900062000,ESC. N° 130 DR. ALBERTO ROUGES,90063
900062300,ESC. N° 182 TTE. CNEL. RICARDO DANTE D. BISCARDI,90035
900062400,ESC. DE COMERCIO TTE. BENJAMIN MATIENZO,90035
900062700,ESC. PARROQUIAL VILLA DEL CARMEN,90063
900062800,ESC. SECUNDARIA B S.O.E.M.E.,90105
900063100,ESC. DR. RAMON CARRILLO,90105
900063200,ESC. N° 8 BARTOLOME MITRE,90112
900063400,ESC. AGROTECNICA MARIANO RAMOS,90007
900063500,ESC. N° 57 CAPITAN CARLOS MARIA CASAGRANDE,90007
900063600,ESC. N° 4 MARTIN MIGUEL DE GUEMES,90007
900063700,ESC. N° 208 - PEDRO IGNACIO GARMENDIA Y ALURRALDE,90007
900063800,ESC. N° 173 - CAMINO DE LAS CARRETAS,90007
900063900,ESC. N° 353 - CESAR MILSTEIN,90007
900064000,ESC. N° 250 - ANTONIO CAMPO,90007
900064200,ESC. N°326 PETRONA RUIZ GARCIA DE ROZ,90007
900064300,ESC. N° 310,90007
900064400,ESC. N° 150 - MERCEDITAS DE SAN MARTIN,90007
900064500,ESC. N° 149 - Combate de San Lorenzo,90007
900064600,ESC. SALVADOR ALFONSO,90007
900064800,ESC. VICTOR MERCANTE,90021
900064900,ESC. MONSEÑOR JUAN CARLOS FERRO,90021
900065000,INST. SAN LUIS GONZAGA,90021
900065100,ESC. TECNICA N° 1,90021
900065200,COL. NUESTRA SEÑORA DE LA CONSOLACION,90021
900065300,ESC. VIRGEN GENERALA,90042
900065400,INST. PRIVADO SAN JOAQUIN,90112
900065500,ESC. TECNICA N° 1 DE TRANCAS,90112
900065600,ESC. N° 265 POLICIA FEDERAL AGENTINA,90112
900065700,ESC. Nº 362 - JUAN PABLO II,90112
900065900,ESC. N° 204 - ANTONIO SAIFE,90112
900066000,ESC. N° 233 - RICARDO AZCARATE LOPEZ,90112
900066100,ESC. N° 309 - MARIA TERESA LOPEZ DE PAZ,90112
900066200,ESC. CAPITAN HERNAN MEJIAS DE MIRAVAL,90112
900066300,ESC. N° 216,90112
900066400,ESC. NORMAL SUPERIOR MANUEL BELGRANO,90091
900066500,ESC. N° 45,90112
900066600,ESC. RICARDO ROJAS,90056
900066700,INST. AGROTECNICO LA CANDELARIA,90056
900066800,ESC. TECNICA N°1 DE VILLA DE LEALES,90056
900066900,ESC. N° 77 FRANCISCO ZELAYA,90056
900067000,ESC. N° 175,90056
900067100,ESC. PRIMERA JUNTA,90056
900067200,ESC. N° 105 CIA. DE INGENIEROS DE MONTAÑA 5,90056
900067300,ESC. N° 195 - JUAN BAUTISTA FERREYRA,90056
900067400,COL. SAN PATRICIO,90119
900067500,COL. EDUCACION DEL TALENTO DR. S. SUZUKI,90119
900067800,COL. PABLO APOSTOL,90119
900067900,ESC. OTILDE B. TORO,90119
900068000,COLEGIO-INSTITUTO INMACULADA CONCEPCION,90014
900068100,ESC. CAPITAN JUAN NUÑEZ DEL PRADO,90042
900068300,ESC. PROFESOR INOCENCIO LIBERANI,90042
900068400,ESC. N° 384 JOSE MARIA DEL CAMPO,90042
900068500,ESC. DE EDUCACION INTEGRAL SARMIENTO,90042
900068600,ESC. DR. PEDRO LEON CORNET,90021
900068700,ESC. MADRE MERCEDES PACHECO,90021
900068800,ESC. N° 6 - CRISANTO ARNALDO VARELA,90021
900068900,ESC. PATRICIAS ARGENTINAS,90084
900069000,ESC. TECNICA N° 1 - LA COCHA,90049
900069100,ESC. DOCTOR MARCOS PAZ,90084
900069500,ESC. N° 282 - JOSE SILVERIO MOLINA,90049
900069600,ESC. N° 363 ISAIAS NOUGUES,90049
900069700,ESC. N° 188,90049
900069800,ESC. N° 159 BASE NAVAL PUERTO BELGRANO,90049
900069900,COL. JESUS MISERICORDIOSO,90049
900070000,ESC. FAUSTO BURGOS,90049
900070200,ESC. DE COMERCIO REPUBLICA DE PANAMA,90021
900070300,ESC. ULADISLAO FRIAS,90021
900070400,INST. VOCACIONAL CONCEPCION,90021
900070500,ESC. SECUNDARIA SANTA ROSA DE LIMA,90021
900070600,ESC. DIEGO DE ROJAS,90028
900070800,ESC. N° 377 BENJAMIN POSSE,90070
900071100,ESC. MONTE GRANDE,90028
900071300,ESC. N° 257 - CELIO SERRIZUELA,90028
900071400,ESC. N° 124 MIGUEL MATA,90028
900071600,INST. DE ENSEÑANZA SUPERIOR DR. MIGUEL CAMPERO,90084
900071900,ESC. AMALIA PREBISCH DE PIOSSEK,90021
900072000,ESC. FASTA REINA DE LA PAZ,90084
900072100,ESC. PABLO HAIMES,90021
900072300,COL. NUEVA CONCEPCION,90084
900072400,ESC. SECUNDARIA GENERAL MANUEL BELGRANO,90084
900072500,ESC. JOSE MARMOL,90084
900072600,COL. SAN CARLOS BORROMEO,90084
900072700,COL. SAN CARLOS SRL,90084
900072900,ESC. N° 387 PTE. DR. ARTURO UMBERTO ILLIA,90021
900073000,ESC. FRAY MANUEL PEREZ,90014
900073100,INST. PRIVADO RIVADAVIA,90014
900073200,INST. PRIVADO SAN NICOLAS,90014
900073300,ESC. N° 334,90014
900073400,ESC. ALFREDO COSSON,90084
900073500,ESC. MUTUAL POLICIAL,90084
900073600,ESC. GENERAL ANTONIO ALVAREZ DE ARENALES,90014
900073800,COL. LIBERTADOR GRAL. DON JOSE DE SAN MARTIN,90105
900073900,ESC. FORTUNATA GARCIA DE GARCIA,90105
900074000,ESC. DR. AGUSTIN JUSTO DE LA VEGA,90084
900074100,ESC. N° 372 CAMPO DE LAS CARRERAS,90084
900074200,ESC. TECNICA N°1- FAMAILLA,90028
900074300,ESC. N° 110 - GDOR. CELEDONIO GUTIERREZ,90014
900074400,ESC. DR. DALMACIO VELEZ SARSFIELD,90028
900074600,ESC. MIGUEL DE CERVANTES SAAVEDRA,90105
900074800,ESC. N° 160 BATALLA DE FAMAILLA,90028
900074900,ESC. INGENIERO PEDRO DALGARE ETCHEVERRY,90056
900075000,ESC. N° 79 - HEROES DE MALVINAS,90056
900075100,ESC. N° 27 PROV. DE SANTA CRUZ,90056
900075200,ESC. N° 114 FUERZA AEREA ARGENTINA,90056
900075500,INST. LA ASUNCIÓN PARROQUIA NUESTRA SEÑORA DE GUADALUPE,90056
900075600,ESC. N° 120 GOBERNACION DE LOS ANDES,90056
900075700,ESC. N° 229 - VICENTE PARRA,90056
900075800,ESC. MONSEÑOR BLAS VICTORIO CONRERO,90084
900075900,ESC. N° 252  MANUEL ARROYO Y PINEDO,90084
900076100,ESC. SUPERIOR DE EDUCACION ARTISTICA (E.S.E.A.),90084
900076200,ESC. DR. RICARDO GUTIERREZ,90084
900076300,ESC. PRESIDENTE JULIO ARGENTINO ROCA,90084
900076600,COL. DEL SANTISIMO ROSARIO,90070
900076700,ESC. N° 74 DR.ENRIQUE BASCARY,90035
900076800,ESC. N° 303 - DON CRECENCIO DIAZ,90035
900076900,INST. ABRAHAM LINCOLN,90119
900077000,ESC. COOPERATIVISMO ARGENTINO,90119
900077100,COL. FASTA ANGEL MARIA BOISDRON OP,90119
900077200,ESC. BELISARIO LOPEZ,90035
900077300,ESC. N° 92 LEON ALPEROVICH,90035
900077400,ESC. N° 316 JULIO P. AVILA,90035
900077600,ESC. SECUNDARIA DE GRANEROS,90035
900077700,COL. PRESENTACION DE MARIA,90119
900077800,ESC. N° 43 - HECTOR MANUEL ROBLEDO,90091
900077900,ESC. N° 269 - JUAN PEDRO ESNAOLA,90091
900078000,ESC. N° 16 - DON RAMON CARMEN GOMEZ,90091
900078100,ESC. N° 322 - JAIME SERRA,90091
900078200,ESC. N° 179 JUAN ALFONSO CARRIZO,90035
900078300,ESC. N° 295 ALTO EL PUESTO,90035
900078400,INST. DE ENSEÑANZA PRIVADA MARIA MONTESSORI,90084
900078500,ESC. PAUL GROUSSAC,90084
900078600,ESC. SOLIDARIDAD Y PAZ,90084
900078700,ESC. FLORENCIO VARELA,90021
900078800,COL. SAN CAYETANO,90084
900078900,ESC. N° 301 CAPITAL FEDERAL,90084
900079100,ESC. CONSTITUCION,90021
900079200,ESC. N° 181,90021
900079300,ESC. N° 17 JOSE SIXTO ALVAREZ,90021
900079400,ESC. N° 18 - JUAN JOSE COMASCHI,90021
900079500,ESC. DE LA PATRIA COMERCIO N° 3,90084
900079600,INST. DR. CARLOS PELLEGRINI,90084
900079700,ESC. N° 115 - CELIA RUIZ DE GIMÉNEZ,90021
900079800,ESC. N° 168,90021
900079900,COL. CRISTO REY,90021
900080000,ESC. N° 85 BRIGADIER GENERAL JUAN FACUNDO QUIROGA,90021
900080100,ESC. N° 107 DR. MANUEL IGNACIO ESTEVES,90105
900080200,ESC. N° 234 CAP. DE FGTA. PEDRO EDGARDO GIACHINO,90021
900080300,ESC. MUNICIPAL Y COOPERATIVA GABRIELA MISTRAL,90084
900080400,ESC. MUNICIPAL MONS. GREGORIO DE JESUS DIAZ,90014
900080500,ESC. TECNICA N° 3 DR. JUAN B. TERAN,90084
900080600,ESC. REPUBLICA DEL PARAGUAY,90084
900080700,INST. PRIVADO ALMAFUERTE,90084
900080800,ESC. EJERCITO ARGENTINO,90084
900080900,INSTITUTO NUESTRA SEÑORA DE MONTSERRAT,90084
900081000,ESC. N° 91 PROV. DE CHUBUT,90007
900081100,ESC. N° 276 - JOSE LUIS ARAOZ,90007
900081200,ESC. JOSE ALVAREZ CONDARCO,90007
900081300,ESC. N° 375 - Francisco Molina,90007
900081400,ESC. N? 242 - INGENIERO LAURENCIO LEAL LOBO,90007
900081500,ESC. BLAS PARERA,90014
900081600,ESC. DR. ADOLFO ALSINA,90007
900081700,ESC. JUAN CRISOSTOMO MENDEZ,90014
900082000,INST. AGROTECNICO OBISPO COLOMBRES,90105
900082100,ESC. DE COMERCIO DR. ALEJANDRO HEREDIA,90105
900082300,ESC. SECUNDARIA SAN ANDRES,90014
900082400,ESC. ALFREDO GUZMAN,90014
900082500,ESC. MARTHA ALCIRA SALOTTI,90105
900082600,ESC. LUIS PASTEUR,90014
900082700,ESC. CARLOS GUIDO SPANO,90014
900082800,INST. DE ENSEÑANZA SUPERIOR TAFI VIEJO,90105
900083000,ESC. N° 300 - CABO 1º OSCAR ALBERTO QUIPILDOR,90105
900083100,ESC. JULIO CORZO,90105
900083200,ESC. DE COMERCIO  LOLA MORA,90007
900083300,ESC. N°152 DR.PEDRO MIGUEL ARAOZ,90007
900083400,ESC. TECNICA N° 1  PROF. RAFAEL MARINO,90105
900083500,ESC. TECNICA N°1 ING. ANTONIO M. CORREA,90014
900083600,ESC. WENCESLAO POSSE,90014
900083700,COL. SANTA RITA,90014
900083800,ESC. N° 278 HIPOLITO VIEYTES,90007
900083900,ESC. N° 344 - PASO DE LOS HEROES,90007
900084000,ESC. N° 112,90007
900084100,ESC. N° 339 - 17 DE AGOSTO,90007
900084200,ESC. N° 292 - JUAN CARLOS IRAMAIN,90007
900084300,ESC. N° 62 MONS. CARLOS ECHENIQUE Y ALTAMIRA,90007
900084400,ESC. N° 118 PROV. DE LA RIOJA,90007
900084500,ESC. Nº 228 - CEFERINO NAMUNCURA,90014
900084600,ESC. N° 304 NIÑO ARGENTINO,90014
900084700,ESC. GARCILASO DE LA VEGA,90014
900084800,ESC. N° 291 - VICTORIA CARMEN RODRIGUEZ,90014
900084900,ESC. ANDRES FERREYRA,90014
900085000,ESC. N° 109 ANTARTIDA ARGENTINA,90014
900085100,ESC. RICARDO JAIMES FREYRE,90014
900085200,ESC. JOSEFA DIAZ,90091
900085300,ESC. N° 230 PROV. DE ENTRE RIOS,90091
900085400,ESC. JUANA MANSO,90014
900085500,ESC. VIRGEN NUESTRA SEÑORA DEL MILAGRO,90014
900085700,ESC. RAMON PAZ POSSE,90014
900085800,ESC. N° 271,90014
900085900,ESC. PARROQUIAL NTRA. SRA. DE LAS MERCEDES,90091
900086000,ESC. FRAY CAYETANO RODRIGUEZ,90105
900086100,ESC. Nº 308 Dr. Ernesto Muñoz Moraleda,90014
900086200,ESC. N° 111,90014
900086300,ESC. N° 108 PABLO ROJAS PAZ,90014
900086400,ESC. TECNICA N°1 DE LASTENIA,90014
900086600,ESC. JUAN B.TERAN,90014
900086700,ESC. N° 87 PROV. DE CORDOBA,90014
900086800,ESC. AGROTECNICA SOLDADO CAJAL,90014
900086900,ESC. N° 76 PROV. DE FORMOSA,90014
900087000,ESC. N° 335 - FAHD ISSA FARAH,90014
900087100,COL. SAN JAVIER,90119
900087200,ESC. N° 311 REPUBLICA DE ITALIA,90119
900087300,INST. PRIVADO SAN JAVIER,90119
900087400,ESC. N° 351 JOSE IGNACIO THAMES,90119
900087500,COL. PARROQUIAL EL SALVADOR,90119
900087600,ESC. DR. JUAN ANTONIO MEDINA,90119
900087900,ESC. RECONQUISTA,90119
900088000,ESC. MUNICIPAL  PETRONA JIMENEZ CAMPERO DE ADAMI,90119
900088200,ESC. DE COMERCIO DR. MIGUEL LILLO,90119
900088300,INST. DE ENSEÑANZA SUPERIOR MONTEROS,90070
900088400,COL. DON ORIONE,90084
900088700,ESC. N° 88 - DR. ESTEBAN LAUREANO MARADONA,90028
900088800,ESC. N° 200 - CUNA DE LA INDEPENDENCIA,90028
900088900,ESC. N° 298 JOSE HERNANDEZ,90028
900089000,ESC. GENERAL LAVALLE,90028
900089100,ESC. SECUNDARIA DE MANUALIDADES EVA PERON,90070
900089200,ESC. N° 378 MANUEL VAQUERA,90070
900089300,ESC. JOSE FEDERICO MORENO,90070
900089400,ESC. TECNICA N° 1 DE RIO SECO,90070
900089500,ESC. DE COMERCIO RICARDO ROJAS,90028
900089600,ESC. SUPERIOR DE COMERCIO GENERAL JOSE DE SAN MARTIN,90070
900089700,ESC. CORONEL IGNACIO WARNES,90021
900089800,ESC. ZENON JOSE SANTILLAN,90084
900089900,ESC. SECUNDARIA DE COMERCIO ILDEFONSO DE LAS MUÑECAS,90084
900090000,ESC. N° 240 MANUEL LAINEZ,90084
900090100,ESC. DR. SALUSTIANO ZAVALIA,90084
900090300,COLEGIO NUESTRA SEÑORA DE MONTSERRAT,90084
900090400,JARDIN MUNICIPAL QUERUBINES,90084
900090500,ESC. N° 286  DR. JOSE MILLAN,90091
900090600,ESC. N° 116,90091
900090700,ESC. DR.GREGORIO ARAOZ ALFARO,90091
900090800,ESC. N° 345 - SARA CORREA DE POSSE,90091
900090900,ESC. N° 183,90091
900091000,ESC. N° 129,90091
900091100,ESC. N° 15 REPUBLICA DE VENEZUELA,90091
900091200,ESC. N° 36,90091
900091300,ESC. N° 332,90091
900091400,ESC. N° 134,90091
900091500,ESC. N° 55,90091
900091600,ESC. N° 201 - DON JUAN GREGORIO JUAREZ,90091
900091700,ESC. N° 198 - ESTHER BARRIONUEVO DE CALDERON,90091
900091800,ESC. N° 136,90091
900092000,COL. FASTA REINA DE LA PAZ,90084
900092100,ESC. GREGORIO ARAOZ DE LAMADRID,90021
900092200,ESC. FRAY JUSTO SANTA MARIA DE ORO,90021
900092300,ESC. DE COMERCIO - MANIE ANDOLE DE ESTOFAN,90021
900092400,ESC. CONGRESO DE TUCUMAN,90105
900092500,ESC. DE COMERCIO DE RACO,90105
900092600,ESC. CAPITAN MIGUEL DE SALAS Y VALDEZ,90105
900092700,ESC. N° 163 DR. ABEL PEYRANO,90105
900092800,ESC. N° 40 BERNARDINO RIVADAVIA,90105
900092900,ESC. N° 219,90105
900093100,INST. TECNICO GRAL. MANUEL BELGRANO,90014
900093200,ESC. N° 164 PADRE JOSE A.CARRONE,90105
900093400,INST. SANTA CATALINA DE SIENA,90084
900093500,ESC. N° 60 PROV. DE CORRIENTES,90007
900093600,INST. PRIVADO SAN JOSE DE CALASANZ,90084
900093700,ESC. N° 161 ISABEL LA CATOLICA,90084
900093800,ESC. SOBERANIA NACIONAL,90084
900093900,ESC. JUSTINIANO FRIAS,90084
900094100,ESC. DE COMERCIO N° 4 BATALLA DE TUCUMAN,90084
900094200,ESC. GOBERNADOR JOSE MANUEL SILVA,90098
900094300,ESC. N° 28,90098
900094400,ESC. INGENIERO RICARDO MAURY,90098
900094500,ESC. N° 22,90098
900094600,ESC. N° 357 JOSE FRIAS SILVA II,90098
900094700,ESC. N° 374 TTE. GRAL. JUAN JOSÉ VALLE,90098
900094800,ESC. N° 38 - PRÓCERES ARGENTINOS,90098
900094900,ESC.  AGROTECNICA PROF. MIGUEL A. TORRES,90098
900095100,ESC. N° 390,90098
900095200,ESC. NUEVA ESPERANZA,90084
900095300,ESC. GRAL. JUAN GREGORIO DE LAS HERAS,90042
900095400,ESC. SECUNDARIA 29 DE AGOSTO,90042
900095500,ESC. DE COMERCIO CIUDAD ALBERDI,90042
900095501,ESC. SECUNDARIA CAMPO BELLO - Anexo ESC. COMERCIO CIUDAD ALBERDI,90042
900095600,ESC.AGROTECNICA JUAN B. ALBERDI,90042
900095700,INST. DE ENSEÑANZA SUPERIOR CONCEPCION,90021
900095800,ESC. FLORENCIO BALCARCE,90021
900096100,ESC. N° 307 MARCELINA DIAZ IBAÑEZ DE GOMEZ,90042
900096200,ESC. AGUEDA TEJERINA DE POSSE,90091
900096300,ESC. JOSE NICOLAS MATIENZO,90091
900096500,ESC. N° 364,90056
900096600,ESC. COMUNIDAD DE LOS LUNAREJOS,90056
900096700,ESC. N° 192,90056
900096800,ESC. N° 226 REPUBLICA DEL LIBANO,90056
900096900,ESC. N° 25,90049
900097000,INST. DE ENSEÑANZA SUPERIOR LA COCHA,90049
900097100,ESC. N° 24 OBISPO COLOMBRES,90049
900097200,ESC. N° 41 ROQUE RAUL ARAGON,90091
900097300,ESC. N° 99 PROV. DE RIO NEGRO,90091
900097600,ESC. N° 113  DR. JOAQUIN V. GONZALEZ,90119
900097700,ESC. CAPITAN DIEGO FRANCISCO PEREYRA,90035
900097800,COL. LOS CERROS,90119
900097900,INST. DE ENSEÑANZA SUPERIOR LA MADRID,90035
900098100,ESC. N° 49 JUAN BAUTISTA ALBERDI,90084
900098200,ESC. N° 54 PROV. DE LA PAMPA,90035
900098300,ESC. N° 302 PEDRO ALURRALDE,90035
900098400,COL. DEL ACONQUIJA,90119
900098500,COL. SAN PATRICIO,90119
900098600,ESC. N° 98 - JUANA  AZURDUY,90021
900098700,ESC. BATALLA DE TUCUMAN,90056
