id_departamento,nombre,mail,fecha_fundacion,nro_conabip
34014,Bib.Pop. Dr. M. Ruiz Moreno,,1910-01-01,787
34014,Bib.Pop. Armando de Vita y Lacerra,,1991-01-01,3179
34014,Bib.Pop. María Blanca B. de Simonotto,bpsimonotto@fibertel.com.ar,1980-01-01,3330
34014,Bib. Pop. Margarita Diez,bpmargaritadiez@hotmail.com,1980-01-01,3433
34014,Bib.Pop. 12 de Octubre,,1995-01-01,3435
34014,Bib.Pop. del Bº Gob.Emilio Tomas,,1980-01-01,3495
34014,Bib.Pop. San José de Cupertino,,1997-01-01,3636
34014,Bib.Pop. La esperanza,,1998-01-01,3842
34021,Bib. Pop. Alberto Luis García,,1999-01-01,4236
34021,Bib.Pop. San Francisco de Laishi,,1992-01-01,3180
34035,Bib.Pop. Dr. Ernesto Guevara,,1978-01-01,2976
34035,Bib.Pop. Escritores Formoseños,bipopesfo@hotmail.com,1994-01-01,3314
34049,Bib.Pop.Mun. Juan Bautista Alberdi,,1977-01-01,2964
34049,Bib. Pop. Dr. Tirso Peña,,1996-01-01,3516
34049,Bib.Pop. Prof. José F. Fernández,,1980-01-01,3776
34049,Bib.Pop. Eloy Caniza,,1980-01-01,3780
34049,Bib. Pop. Dra. María Cristina Balbuena,jjbogarin@hotmail.com,1999-01-01,3955
34049,Asoc.Amig.Bib.Pop. Don Cosme D. Ruiz Diaz,,1998-01-01,3818
34049,Bib.Pop. Julio Cortázar,,1993-01-01,3269
34049,Asoc.Bib.Pop. Félix Atilio Cabrera,,1980-01-01,3207
34056,Bib. Pop. Pedro Castagne,,1998-01-01,3761
34056,Bib.Pop.Pub.Mun. Don José F.de San Martín,biblisanmartin@hotmail.com,1978-01-01,2974
34056,Bib.Pub. Pop. San Antonio,,1992-01-01,3387
38007,Bib.Pop. Mariano Valle,cesarmamani29@yahoo.com.ar,1915-01-01,3462
38007,Bib. Pop. Crear y Ser,,2000-01-01,3976
38007,Bib.Pop. Rosario Tolaba,,1997-01-01,3721
38021,Bib.Pop. Jorge Domingo Calvetti,bibliotecapopularjorgecalvetti@hotmail.com ,1980-01-01,3391
38021,Bib.Pop. de Jujuy,bibpojuj@imagine.com.ar,,766
38021,Bib. Pop. Leer te ayuda a crecer,bibliotecaepam3@yahoo.com.ar,1997-01-01,3657
38021,Bib.Pop. del barrio cerro las Rosas (N,,1997-01-01,3713
38021,Bib.Pop. Campo Verde,,2002-01-01,4098
38021,Bib.Pop. El futuro de los niños,,2004-01-01,4275
38014,Bib.Pop. de Ciudad Perico,,1980-01-01,3307
38014,Bib.Pop. Domingo T. Pérez,bibliotecadomingotperez@gmail.com,1905-01-01,763
38014,Asoc.de Amigos Bib.Mun. y Pop. Carlos Juárez,,1996-01-01,3627
38028,Bib.Pop. Gral. Bartolomé Mitre,,1906-01-01,769
38028,Bib.Pop. Coronel Manuel E. Arias,,1980-01-01,3895
38035,Bib.Pop. José Ingenieros,,1980-01-01,3185
38035,Bib.Pop. D.F.Sarmiento,,1911-01-01,770
38035,Bib.Pop. Bartolomé Mitre,,1922-01-01,913
38035,Bib.Pop. San Marcelino,,1980-01-01,4172
38042,Bib.Pop. de Palpalá,,1980-01-01,3237
38042,Bib.Pop.Mun. Antonio Paleari,,1980-01-01,3263
38042,Bib.Pop. Dr. Héctor Tizon,,1980-01-01,3985
38042,Bib.Pop. Virgen de Río Blanco,,1980-01-01,3183
38056,Bib.Pop. Coronel Hilarion de la Quintana,silvio_valencia@hotmail.com,1926-01-01,1198
38063,Bib.Pop. Solidaridad,,1996-01-01,3503
38063,Bib.Pop. D.F.Sarmiento,,1911-01-01,771
38063,Bib.Pub.Pop.y Esc. Ernesto Sábato,,1980-01-01,2699
38063,Bib.Pop.y C.Vecinal San Antonio de Padua,,1993-01-01,3348
38063,Bib.Pop. San José Obrero,bibliosanjoseobrero@hotmail.com,1980-01-01,3575
38063,Bib.Pop. San Francisco de Asís,,1980-01-01,3682
38070,Bib.Pub.Pop Palma Sola,,1980-01-01,3227
38070,Bib.Pop. José Hernández,,1993-01-01,3275
38014,Bib.Pop. de Monterrico,biblmonterrico@gmail.com,1993-01-01,3219
38021,Bib.Pop. y C. Cult. Niños Pájaros,,2000-01-01,4267
38084,Bib. Pop. Maestro José Eduardo Ferretti,,1996-01-01,4281
38084,Bib. Pop. de Susques,,1980-01-01,4163
38094,Bib.Pop. Bartolomé Mitre,,1910-01-01,1260
38098,Bib.Pop. Viltipoco,,1980-01-01,3276
38098,Bib.Pop. 3 de Abril,,1986-01-01,3059
38112,Bib.Pop. D.F.Sarmiento,,1915-01-01,774
38112,Bib.Pop. La Unión Aspirante de Yavi,,1911-01-01,772
42007,Bib.Pop. Martín Fierro,bmfierrodoblas@cosedo.com.ar,1980-01-01,3215
42007,Bib.Pop. Profesor H. Eros D .N. Siri,bibliotecaerosiri@gmail.com,1980-01-01,3251
42007,Bib.Pop. Bernardino Rivadavia,bibliotecariglos@yahoo.com.ar,1980-01-01,2137
42007,Asoc. Bip. Esc.  Pop.,bibliorolon@gmail.com,1914-01-01,1990
42007,Bib. Pop. Joaquín Anchorena,bpjoaquinanchorena@gmail.com,2005-01-01,4300
42014,Bib.Pop. La Adela,bibliotecalaadela@hotmail.com,1980-01-01,3279
42021,Bib.Pop. Manuel P.Rodriguez Un N.H.P/la Cult.,biblioanguil@gmail.com,1995-01-01,3386
42021,Bib.Pop. Clemente J. Andrada,biblo2317@gmail.com,1980-01-01,2317
42021,Bib.Pop. Raúl Isidoro D'Atri,,1994-01-01,3377
42021,Bib. Pop. Rodolfo de Diego,bibliorodo@cpenet.com.ar,1994-01-01,3737
42021,Bib.Pop. Edgar Morisoli,biblioteca_emorisoli@hotmail.com,1980-01-01,4124
42021,BIb. Pop. Teresa Pérez,bibliotecapopularteresaperez@gmail.com,2009-01-01,4251
42021,Bib.Pop. Miguel Angel Gomez Drumell,bibliomiguelgomez@gmail.com,2009-01-01,4270
42021,Bib. Pop. Malvinas Argentinas,bpmalvinasargentinas@gmail.com,2014-01-01,4345
42028,Bib. Pop. Olga Orozco,bp3839@bepe.ar,1980-01-01,3839
42028,Bib.Pop. María Rubio de Bada,,1980-01-01,3321
42028,Bib.Pop. Noemí Gavilán de Tarquini,ivaveroferrer@yahoo.com.ar,1997-01-01,3722
42056,Bib.Pop. Chapaleufu,bibliochapaleufu@hotmail.com,1993-01-01,3214
42056,Bib.Pop. Francisco Ceballos,,1980-01-01,3382
42056,Bib. Pop. La Huella,,2000-01-01,4287
42056,Bib.Pop. Renovación,bprenovacion@gmail.com,1932-01-01,2679
42056,Bib.Pop. Ricardo Güiraldes,bibliovertiz@yahoo.com.ar,1929-01-01,1499
42035,Bib. Pop. Faustino Casimiro Bustos,biblioconhello@yahoo.com.ar,1998-01-01,3617
42035,Bib.Pop. Juan Ricardo Nervi,biblio_mayer@yahoo.com.ar,1980-01-01,3181
42035,Bib.Pop. Asoc.Ex-Alumnos Escuela Nº43 y Bib.Pop.,biblomn@yahoo.com.ar,1946-01-01,2316
42035,Bib.Pop. Manuel Lej,popularsarmiento@yahoo.com.ar,1932-01-01,1646
42070,Bib.Pop.Mun. Alpachiri,biblioalp@yahoo.com.ar,1984-01-01,3250
42070,Bib.Pop. María Elena Walsh,,1995-01-01,3563
42070,Bib.Pop. Florentino Ameghino,sonirack77@yahoo.com.ar,1921-01-01,806
42070,Bib.Pop. Almafuerte,guatrachebpalmafuerte@gmail.com,1945-01-01,2259
42070,Bib. Pop. José Barbero,bibliojosebarbero@gmail.com,1994-01-01,3416
42077,Bib.Pop. de Abramo,bibabramo@hotmail.com,1980-01-01,3874
42077,Bib.Pop. Mariano Moreno,bibliotecammoreno@yahoo.com.ar,1958-01-01,2786
42077,Bib.Pop. Aristóbulo del Valle,biblioteca_adelvalle@hotmail.com,1923-01-01,883
42077,Bib.Pop. María E. Fernández de Falciola,falciola@cooparauz.com.ar,1980-01-01,3309
42084,Bib. Pop. Walter Cazenave,,1980-01-01,3618
42098,Bib. Pop. Carro quemado,bibliocq@hotmail.com,1996-01-01,3546
42098,Bib.Pop. Manuel Belgrano,biblio_mb_luantoro@hotmail.com,1931-01-01,1509
42098,Bib.Pop. Bartolomé Mitre,bibliorica@yahoo.com.ar,1905-01-01,815
42105,Bib.Pop. Almafuerte,almafuerte_1555@yahoo.com.ar,1931-01-01,1555
42105,Bib.Pop. José Elías Rosales,bibliotecarosales@hotmail.com,2003-01-01,4080
42105,Bib.Pop.Mun. José Manuel Estrada,bibliotecaestrada@yahoo.com,1912-01-01,808
42105,Bib.Pop. Joaquín V. González,bibliotecajvg@yahoo.com.ar,1958-01-01,2803
42105,Bib.Pop. Juan del Rosario Garro,bibliotecagarro@gmail.com,1961-01-01,2807
42105,Bib.Pop. Antonio Martello de Speluzzi,biblioamartello@hotmail.com,1937-01-01,1945
42119,Bib.Pop. José Hernández,josehernandezbp@yahoo.com.ar,1993-01-01,3231
42119,Bib.Pop. Bernardino Rivadavia,,1933-01-01,2122
42119,Bib.Pop. Héctor Raúl Tardiani,,1996-01-01,3531
42119,Bib.Pop. Raúl Belisario Díaz,bpraulbdiaz@yahoo.com.ar,1911-01-01,816
42126,Bib.Pop. Florentino Ameghino,bibliotecacaleufu@yahoo.com.ar,1930-01-01,1477
42126,Bib.Pop. Modesto Caretto,bibliotecalamaruja@hotmail.com,1987-01-01,3186
42126,Bib.Pop. Libertador San Martín,,1950-01-01,2457
42126,Bib.Pop. Jorge Agustín Picca,bibliotecajorgepicca@yahoo.com.ar,1995-01-01,3480
42126,Bib. Pop. Bernardino Rivadavia,biblioquetre@cernet.com.ar,1915-01-01,823
42126,Bib.Pop. D.F.Sarmiento,bibrancul452@hotmail.com,1932-01-01,1766
42133,Bib.Pop. José Grassi,vanpraetbiblioteca@yahoo.com.ar,1980-01-01,3565
42133,Bib.Pop. Alberto Cortez,,1979-01-01,3171
42133,Bib.Pop. Florentino Ameghino,bibmartini@hotmail.com,1919-01-01,805
42133,Bib.Pop. Mariano Moreno,,1980-01-01,3177
42133,Bib.Pop.Mun. Ing. Luis Luiggi,bibliotecaingenieroluiggi@hotmail.com,1948-01-01,2355
42133,Bib.Pop. D.F.Sarmiento,margaretsos@hotmail.com,1920-01-01,916
42133,Bib. Pop. Sebastián Dalmasso,gildarodriguez_73@hotmail.com,1994-01-01,3434
42133,Bib.Pop. Presidente Avellaneda,,1910-01-01,811
42035,Bib.Pop. San Martín,bibliosm@cospec.com.ar,1932-01-01,819
42154,Bib.Pop. Mun. Juan Río de Quehue,,1990-01-01,3308
42140,Bib.Pop. Toay,bibliotecatoay@cpenet.com.ar,1921-01-01,897
42147,Bib.Pop. Pedro Arata,biblioarata@yahoo.com.ar,1931-01-01,1556
42147,Bib.Pop. Juan B. Justo,bibliotecatrenel@yahoo.com.ar,1926-01-01,2647
42154,Bib.Pop. D.F.Sarmiento,bibpopataliva@yahoo.com.ar,1934-01-01,2373
42154,Bib.Esc. Pop. Alfredo Suarez Verdier,biblioteca_sv@yahoo.com.ar,1943-01-01,2387
42154,Bib.Pop. Florentino Ameghino,biflora.me@hotmail.com,1922-01-01,901
42154,Bib.Pop.Esc. Escuela Nº 164,biblioacha@yahoo.com.ar,1980-01-01,3347
46007,Bib.Pop. Pedro I. de Castro Barros,,1915-01-01,724
46014,Bib.Pop. Mariano Moreno,bibliotecamarianomoreno@gmail.com,,718
46014,Bib.Pop. Juan Bautista Alberdi,,1914-01-01,719
46014,Bib.Inf.Pop. Tte.Coronel Marcelino Reyes,bmarcelinoreyes@gmail.com,1980-01-01,1345
46014,Bib.Pop. Juan Ramirez de Velazco,,1956-01-01,2687
46014,Cen. Cult. y Bib. Pop. Ciudad de los Naranjos,bibliociudadnar@hotmail.com,1980-01-01,4187
46014,Bib.Pop. Darío Santillán,,2003-01-01,4370
46021,Bib. Pop. María Esther Brizuela de Bazán,,1980-01-01,3529
46021,Bib.Pop. Pedro I. de Castro Barros,,1927-01-01,1775
46021,Bib.Pop. Gob. Dr. B. de la Vega,,1934-01-01,1805
46021,Bib.Pop. e Inf. Sarmiento,,1933-01-01,1993
46035,Bib.Pop. Mitre,enriquealbertostoller@hotmail.com,1921-01-01,725
46042,Bib.Pop. Joaquín V. González,biblioteca026@gmail.com,1903-01-01,716
46042,Bib.Pop. Domingo Faustino Sarmiento,,1955-01-01,2672
46042,Bib.Pop. Vichigasta,,2001-01-01,3962
46028,Bib.Pop. José Hernández,,1999-01-01,3918
46049,Bib.Pop. Pedro I. de Castro Barros,,1914-01-01,726
46056,Bib.Pop. Gral. V. Peñaloza,,1946-01-01,2293
46063,Bib.Pop. Juan Facundo Quiroga,,1947-01-01,3606
46063,Bib.Pop. D.F.Sarmiento,,1908-01-01,723
46126,Bib.Pop. Dardo de la Vega Díaz,,1935-01-01,1997
46119,Bib.Pop. Pastor de la Colina Villafañe,,1980-01-01,4090
50007,Bib.Pop. Juventud en acción,,1992-01-01,3209
50021,Bib.Pop. Presbítero P. C. Arce,ifsapaag@hotmail.com,1914-01-01,665
50007,Bib.Pop. Casa por la memoria y la cultura popular,,1999-01-01,3932
50021,Bib.Pop. PABLITO GONZALEZ,,2002-01-01,4103
50014,Bib.Pop. Antonio Dimarco,bibliotecadimarco@yahoo.com.ar,1940-01-01,2188
50014,Bib.Pop. Gral. C. M. de Alvear,bibliotecadeoeste@hotmail.com ,1928-01-01,1364
50014,Bib.Pop. Escritores Alvearenses,bibescritoresalvearenses@gmail.com,1994-01-01,3266
50014,Bib.Pop. D.F.Sarmiento,bp2131sarmiento@yahoo.com.ar,1935-01-01,2131
50028,Bib. Pop. Ta Te Ti,,2009-01-01,4382
50028,Bib.Pop. Daniel Talquenca de Guaymallén,,2011-01-01,4314
50028,Bib.Pop. El bermejo,,2001-01-01,4085
50028,Bib. Pop. Jesús Nazareno,bipo_jnazareno@yahoo.com.ar,1980-01-01,3497
50028,Bib.Pop. Rodeo de la cruz,,1980-01-01,3264
50035,Bib. Pop. Ingeniero Giagnoni,,1980-01-01,3550
50035,Bib.Pop. Pedro José Bustos,bip3057@gmail.com,1970-01-01,3057
50035,Bib.Pop. Santa Rosa,,1980-01-01,3947
50049,Bib.Pop. Escritores Mendocinos,,1996-01-01,3720
50049,Bib. Pop. Mirta Vivante,bibliotecapmvivante@yahoo.com.ar,1995-01-01,3486
50049,Bib.Pop. Francisco Manino,,1999-01-01,3993
50049,Bib.Pop. Palabras del corazón,,1980-01-01,4049
50007,Bib.Pop. Libros Abiertos para la sociedad,bplibrosabiertosmza@gmail.com,2008-01-01,4310
50049,Bib.Pop. del Saber del Pueblo y su Cultura,noemi84@live.com.ar,2008-01-01,4255
50056,Bib.Pop. Tomás Godoy Cruz,bibliotecatomasgcruzcosta@hotmail.com,1926-01-01,1256
50049,Bib.Pop. Francisco Montalto,,1980-01-01,3625
50056,Bib.Pop. Tres de Mayo,,1980-01-01,3498
50056,Bib.Pop. José A. Pujadas,biblioteca_pujadas@hotmail.com,1971-01-01,2894
50063,Bib. Pop. Chacras de Coria,bibliochacras@yahoo.com.ar,1996-01-01,3725
50063,Bib.Pop. Virgen de la Carrodilla,bibliocarrodilla@live.com.ar,1996-01-01,4315
50063,Bib.Pop. Las Compuertas,bibliolascompuertas@gmail.com,1980-01-01,4159
50063,Bib.Pop.Mun. Juan Bautista Alberdi,bibliopmalberdi@yahoo.com.ar,1911-01-01,2875
50063,Bib. Pop. Benito Juárez,biblio_benitojuarez@yahoo.com.ar,1991-01-01,4325
50063,Bib.Pop. Armando Tejada Gómez,,1980-01-01,4138
50070,Bib.Pop. Alfonsina Storni,,1980-01-01,4183
50070,Bib. Pop. General Gutiérrez,bibliotecagutierrez@gmail.com,1998-01-01,4271
50070,Bib.Pop. Lucila Barrionuevo de Bombal,bibliotecapopularlucilabombal@hotmail.com,1995-01-01,3613
50077,Bib.Pop.Mun. José Hernández,,1993-01-01,2665
50084,Bib.Pop. Angélica Z. de Catena,,1980-01-01,3463
50084,Bib.Pop. Bernardino Rivadavia,bip692@hotmail.com,1915-01-01,692
50091,Bib.Pop. Mariano Moreno,bpmmorenochilecito@yahoo.com.ar,1947-01-01,3233
50091,Bib.Pop. Profesor Dionisio Chaca,bibliotecadionisiochaca@gmail.com,1986-01-01,3271
50091,Bib.Pop. Dr. Faustino B. Gil,,1993-01-01,3228
50091,Bib. Pop. Joaquín di Genaro,bibdigenaro@yahoo.com.ar,1992-01-01,3190
50091,Bib.Pop. Maestro Pedro Azín de San Carlos,biblioteca_pedro_azin@hotmail.com,2005-01-01,4246
50098,Bib. Pop. Ricardo Rojas,bibliotecarojasmza@hotmail.com,1980-01-01,4173
50098,Bib.Pop. Julio A. Roca,bibliopop.julioaroca@gmail.com,1980-01-01,689
50098,Bib.Pop. Tres porteñas de San Martín,,1980-01-01,3750
50105,Bib.Pop. Dolina Salas,,1980-01-01,3329
50105,Bib.Pop. Francisco Peñasco,bibliotecafranciscopenasco@yahoo.com.ar,1926-01-01,1276
50105,Bib.Pop. Carolina Paponet de Suter,,1980-01-01,3423
50105,Bib.Pop. Manuela Lara,labibliotecadelallave_ml@yahoo.com.ar,1998-01-01,3981
50105,Bib. Pop. Esperanza de nuestros lectores,,2004-01-01,4102
50105,Bib.Pop. Cultura,bibpop1576@yahoo.com.ar,1932-01-01,1576
50105,Bib.Pop. Salto de las Rosas,saltodelasrosasbiblioteca@yahoo.com.ar,1993-01-01,3282
50105,Bib.Pop. Mariano Moreno,,1919-01-01,676
50105,Bib.Pop. Derly R. Calderón,bpderly@yahoo.com.ar,1992-01-01,3212
50105,Bib.Pop. Manuel Belgrano,,1992-01-01,3265
50105,Bib.Pop. Manuel Belgrano de El Nihuil,,1980-01-01,4099
50105,Bib.Pop. Maestro Antonio Isaac Quiroga,,1980-01-01,4100
50105,Bib.Pop. Práxedes Garde de Arizu,,2009-01-01,4278
50105,Bib.Pop. Fray F. Inalican,,1980-01-01,3306
50112,Bib. Pop. Marcelo Humberto Cirot,bibliotecacirot@gmail.com,2002-01-01,4293
50112,Bib.Pop. Tulio Pusterla,,1980-01-01,3360
50098,Bib.Pop. de Alto Verde,bibloaltoverde@yahoo.com.ar,1980-01-01,4144
50021,Bib.Pop. Tomás Godoy Cruz,,1980-01-01,4018
50126,Bib.Pop. Mirador de Las Estrellas,bibliotecapopulartupungato@gmail.com,2003-01-01,4095
50119,Bib.Pop. Antonio Fernández,,1980-01-01,3815
50119,Bib.Pop. Segundo Manuel Esteves,bibliotecapopularesteves@gmail.com,1997-01-01,3662
50119,Bib.Pop. Vista Flores,bibliotecapopularvistaflores@yahoo.com.ar,1987-01-01,3234
54119,Bib.Pop. Victoriano E. Cardozo,bibcardozo@yahoo.com.ar,1994-01-01,3299
54119,Bib.Pop. 23 de Septiembre,bibpop3336@yahoo.com.ar,1994-01-01,3336
54007,Bib.Pop. María Magdalena Deautier,,2000-01-01,3970
54014,Bib.Pop. Aristóbulo del Valle,,1990-01-01,3501
54014,Asoc.Civ.Bib.Pop. José Hernández,,2000-01-01,3995
54014,Asoc.Bib.Pop. Arturo U. Illia,,1980-01-01,4211
54021,Bib.Pop.Mun. Bernardino Rivadavia,,1980-01-01,3300
54021,Bib. Pop. El Urunday,bibliotecapopularelurunday@gmail.com,2021-01-01,4394
54021,Bib.Pop. Sarmiento,,1979-01-01,802
54021,Bib.Pop. San Martín,,2012-01-01,4329
54028,Bib.Pop. Posadas,bibposadas@arnetbiz.com.ar,1913-01-01,793
54028,Bib.Pop. El palomar del R.C.de V.URQ.,,1975-01-01,2939
54028,Bib.Pop. Granadero Chepoya,bibliotecapopularchepoya@gmail.com,1994-01-01,3421
54028,Bib. Pop. José Ramos,,1997-01-01,3602
54028,Bib.Pop. San Miguel,,1980-01-01,3777
54028,Bib.Pop. Sur Argentino,bpsurargentino@yahoo.com,2001-01-01,4258
54028,Asoc.Vecinal Barrio Parque 2 de abril,,1980-01-01,4387
54035,Asoc.Civ.Bib.Pop. Bartolome Mitre,,1911-01-01,790
54042,Bib.Pop. Eldorado,bibliotecaeldorado@hotmail.com,1968-01-01,2950
54049,Bib.Pop. Jorge Luis Borges,,1980-01-01,3461
54049,Bib.Pop.Esc. de F. Soberanía nacional,,1980-01-01,3312
54056,Bib.Pop. Gabriela Mistral,,1980-01-01,3324
54063,Bib.Pop. Arandu Roga,,1980-01-01,3405
54063,Bib.Pop.Pub. Victoria Aguirre,,1996-01-01,3544
54063,Bib.Pop. Alma Guaraní,,2015-01-01,4363
54070,Bib.Pop. Mejor pasar,bpmejorpasar@hotmail.com.ar,1997-01-01,3755
54077,Bib.Pop.Mun. Nicolás A. Petcoff,bibpetcoff@yahoo.com.ar,1994-01-01,3395
54077,Bib.Pop. Horacio Quiroga de Puerto Rico,bibliotecahoracioquiroga@live.com,1962-01-01,2944
54084,Bib.Pop. D.F.Sarmiento,,1978-01-01,2995
54084,Bib.Pop. Horacio Quiroga,bibliotecahquir@yahoo.com.ar,1980-01-01,3304
54084,Bib.Pop.Tec. Roque G. de Santa Cruz,,1980-01-01,3374
54091,Bib.Pop. D.F.Sarmiento,bibpopsarmiento@yahoo.com.ar,1946-01-01,2561
54091,Bib. Pop. Vamos a leer,bibleer@yahoo.com.ar,2002-01-01,4079
54091,Bib.Pop. Yapeyú,,1980-01-01,3875
54098,Asoc.Bib.Pop. Ernesto Sábato,popularsabato@gmail.com,2000-01-01,3935
54098,Bib.Pop. Patricias argentinas,,1910-01-01,803
54105,Bib.Pop. Del Conocimiento al Saber,,1980-01-01,4214
54105,Bib.Pop. Dr. Bernardo Elvira,,1980-01-01,3825
54112,Bib. Pop. Thay Morgenstern,bibliopopu.sanpedro@gmail.com,2004-01-01,4247
54084,Bib.Pop. Oñondive,,1980-01-01,4128
54056,Bib.Pop.Esc. Aída Simonetti de Ocampo,,1980-01-01,3445
58007,Bib.Pop. Juan Benigar,,1993-01-01,3210
58007,Bib.Pop.Esc. Miguel A. Camino,,1980-01-01,3217
58007,Bib.Pop. Maestro Galeano,,1980-01-01,3788
58014,Bib. Pop. San Patricio del Chañar,bibliotecachanar@yahoo.com.ar,1997-01-01,3756
58021,Bib.Pop. Quintú C´Me Raquizuam (Buscando Buenos Pensamientos),bibliotecaquintu@yahoo.com.ar,1980-01-01,4160
58042,Bib.Pop. Coronel J. M. Olascoaga,bibliotecaolascoaga_chosmalal@yahoo.com.ar,1980-01-01,824
58042,Bib.Pop. Barrio Uriburu,,1980-01-01,3260
58042,Bib.Pop. Cuenca del Curi Leuvu,,1980-01-01,3091
58042,Bib.Pop. Martín Torres,,1980-01-01,4208
58028,Bib.Pop. Calquin Mapu,,1980-01-01,3175
58035,Bib.Pop. Jorge Fonseca,,1999-01-01,3840
58035,Bib.Pop. Carlos H. Rodríguez,bibliotecachrodriguez@gmail.com,1958-01-01,2747
58035,Bib.Pop. Buta Ruca,butaruca@yahoo.com.ar,1987-01-01,3092
58035,Bib.Pop. María E. Tejada de Lastra,,1994-01-01,3295
58035,Bib.Pop. Kimn,,1994-01-01,3354
58035,Bib.Pop. María Eva Duarte,,1996-01-01,3536
58035,Bib.Pop. Ceferino Contreras,,1997-01-01,3642
58035,Bib.Pop. Juan Bautista Alberdi,bibliotecajbalberdi@gmail.com,1928-01-01,1342
58035,Bib.Pop. Ruca Limay,bibliolimay@yahoo.com.ar,1989-01-01,3100
58035,Bib.Pop. Segundo Vazquez,,1994-01-01,3102
58035,Bib.Pop. Julio Cortázar,bpjcortazar@yahoo.com.ar,1980-01-01,3103
58035,Bib.Pop. Suyai Mapu,suyaimapu@yahoo.com.ar,1980-01-01,3104
58035,Bib.Pop. Darío Millain,dario.millain@gmail.com,1980-01-01,3130
58035,Bib.Pop. Amaranto Suarez,,1980-01-01,3134
58035,Bib.Pop. Eliel Aragon,biblioeliel@gmail.com,1990-01-01,3137
58035,Bib.Pop. Gob. Angel Edelman,bibliotecaedelman@yahoo.com.ar,1980-01-01,3145
58035,Bib.Pop. Homero Manzi,,1980-01-01,3146
58035,Bib.Pop. Kique Sánchez Vera,bibliopopularkiquesanchezvera@gmail.com,1993-01-01,3220
58035,Bib.Pop. Hugo M. Berbel,info.biblioberbel@gmail.com,1993-01-01,3222
58035,Bib.Pop. Escritores Neuquinos,bpescritoresneuquinos@gmail.com,1994-01-01,3319
58035,Bib.Pop. Enrique Rocca,,1993-01-01,3332
58035,Bib.Pop. Irma Cuña,biblioteca_irmac@yahoo.com.ar,1980-01-01,3381
58035,Bib.Pop. Gran Neuquén,bib.granneuquen@hotmail..com,1997-01-01,3646
58035,Bib.Pop. Rodolfo Walsh,,1980-01-01,4032
58035,Bib. Pop. Monseñor Jaime de Nevares,bibliotecadenevares@yahoo.com.ar,2002-01-01,4052
58035,Bib.Pop. Libertador General José de San Martín,bgsmartin@hotmail.com,2001-01-01,4113
58035,Bib.Pop. Luis Topo Oliva Asociación Civil,,2002-01-01,4123
58035,Bib. Pop. Pehuen - Barrio Alta Barda,,1980-01-01,4152
58035,Bib.Pop. Huilliches,Biblioteca.popular.huilliches@gmail.com,2004-01-01,4162
58035,Bib. Pop. Salomón,bibliotecapopularsalomon@hotmail.com,2003-01-01,4237
58035,Bib.Pop. Abuela Bertogna de Barrio Nuevo,,2003-01-01,4269
58035,Bib.Pop. Espacio de Libertad,bibliopopespaciodelibertad@yahoo.com.ar,1980-01-01,4296
58035,Bib.Pop. Hueupines,,1987-01-01,3131
58035,Bib.Pop.Mun. Asoc.A. Bca.J. Benigar,bibliojuanbenigar@hotmail.com,1980-01-01,3143
58035,Bib.Pop. Valentín Sayhueque,bibliotecavalentinsayhueque@hotmail.com,1980-01-01,3168
58035,Bib.Pop. Malvinas argentinas,bibliomalargen@hotmail.com,1980-01-01,3099
58035,Bib.Pop. D.F.Sarmiento,,1980-01-01,3160
58035,Bib.Pop. América,,1980-01-01,3161
58035,Bib.Pop. Carmen Mellado,bibliocarmen.mellado@gmail.com,1993-01-01,3919
58035,Bib.Pop. 15 de junio,biblioteca15dejunio@hotmail.com,2002-01-01,4254
58049,Bib.Pop. de Front. Dr. G Alvarez,bpgalvarez@yahoo.com.ar,1983-01-01,3023
58056,Bib.Pop. 9 de Julio,bp9jul@smandes.com.ar,1917-01-01,826
58056,Bib.Pop. 4 de Febrero,,1987-01-01,3106
58056,Bib.Pop. Ruca Trabun,,1980-01-01,3764
58056,BIb. Pop. La Cascada,,2006-01-01,4273
58063,Bib.Pop. Loncopue,,1981-01-01,3090
58070,Bib.Pop. Osvaldo Bayer,,1991-01-01,3169
58077,Bib.Pop. Mariano Moreno,,1980-01-01,3087
58077,Bib.Pop. La corona,,1985-01-01,3581
58077,Bib.Pop. Cerro Los Quiques,bipopclq@yahoo.com.ar,1980-01-01,3097
58084,Bib.Pop. Chochoy Mallin,,1980-01-01,3129
58084,Bib.Pop. Bernardino Rivadavia,bibliotecaphuecu@hotmail.com,1942-01-01,2142
58091,Bib.Pop. José Fernández,bibpopjfernandez@hotmail.com,2005-01-01,4305
58091,Bib.Pop.Mun. Don Elias Sapag,,1980-01-01,3807
58098,Bib. Pop. Pedro Néstor Jaramillo,,2000-01-01,4229
58105,Bib.Pop. Palighuen,,1985-01-01,3095
58112,Bib.Pop. Elordi,,1916-01-01,827
58112,Bib.Pop. La Libroteca,,1998-01-01,3833
62091,Bib.Pop. Bernardino Rivadavia,bibliotecapopularjacobacci@yahoo.com.ar,1931-01-01,1522
62091,Bib.Pop. Presbítero Raúl Entraigas,,1980-01-01,3619
62007,Bib. Pop. Próspero Entraigas,,1990-01-01,4332
62007,Bib.Pop.Pub.Mun. J. B. Campastro,,1980-01-01,4130
62007,Bib.Pop. Bartolomé Mitre,biblioteca.mitre@yahoo.com.ar,1906-01-01,830
62007,Bib.Pop. Del niño,bibliotecadelninio@hotmail.com,1990-01-01,3150
